tot_purch_amt,sale_month,cty_twnshp_nme,crv_nbr,df.sale_year,dates,quarter
750000,6,St. Paul,674326,2017,2017-09-25,Q3-2017
257000,6,Minneapolis,674329,2017,2017-10-13,Q4-2017
1100000,6,Minneapolis,674341,2017,2017-09-14,Q3-2017
269900,6,St. Paul,674355,2017,2017-10-23,Q4-2017
101000,6,St. Paul,674368,2017,2017-09-15,Q3-2017
570000,6,St. Paul,674382,2017,2017-09-27,Q3-2017
650000,6,Minneapolis,674384,2017,2017-10-13,Q4-2017
355000,6,Minneapolis,674392,2017,2017-09-26,Q3-2017
261700,6,Minneapolis,674395,2017,2017-10-18,Q4-2017
695000,6,Minneapolis,674396,2017,2017-10-18,Q4-2017
115000,6,St. Paul,674397,2017,2017-06-29,Q2-2017
360500,6,Minneapolis,674411,2017,2017-09-21,Q3-2017
280000,6,St. Paul,674425,2017,2017-07-18,Q3-2017
155000,6,Minneapolis,674437,2017,2017-10-18,Q4-2017
425000,6,St. Paul,674463,2017,2017-09-20,Q3-2017
162000,6,St. Paul,674485,2017,2017-08-16,Q3-2017
410000,6,St. Paul,674489,2017,2017-11-01,Q4-2017
104000,6,St. Paul,674501,2017,2017-10-06,Q4-2017
475000,6,Minneapolis,674507,2017,2017-09-21,Q3-2017
163000,6,St. Paul,674517,2017,2017-10-11,Q4-2017
260100,6,Minneapolis,674521,2017,2017-09-21,Q3-2017
135000,6,Minneapolis,674555,2017,2017-10-18,Q4-2017
359900,6,Minneapolis,674558,2017,2017-09-21,Q3-2017
193000,6,St. Paul,674577,2017,2017-08-09,Q3-2017
215000,6,Minneapolis,674628,2017,2017-10-18,Q4-2017
419900,6,Minneapolis,674631,2017,2017-10-18,Q4-2017
213900,6,St. Paul,674640,2017,2017-10-13,Q4-2017
499900,6,Minneapolis,674652,2017,2017-09-21,Q3-2017
185000,6,St. Paul,674659,2017,2017-08-01,Q3-2017
150000,6,Minneapolis,674670,2017,2017-09-21,Q3-2017
765000,6,St. Paul,674672,2017,2017-09-20,Q3-2017
230000,6,Minneapolis,674680,2017,2017-10-18,Q4-2017
623500,6,Minneapolis,674685,2017,2017-10-13,Q4-2017
215000,6,Minneapolis,674698,2017,2017-10-17,Q4-2017
241000,6,St. Paul,674711,2017,2017-08-09,Q3-2017
290000,6,Minneapolis,674715,2017,2017-10-13,Q4-2017
177000,6,St. Paul,674777,2017,2017-07-17,Q3-2017
170000,6,Minneapolis,674830,2017,2017-09-21,Q3-2017
164000,6,St. Paul,674878,2017,2017-07-17,Q3-2017
306000,6,Minneapolis,674921,2017,2017-09-21,Q3-2017
260000,6,St. Paul,674943,2017,2017-07-11,Q3-2017
255000,6,Minneapolis,674952,2017,2017-08-24,Q3-2017
156500,6,St. Paul,674959,2017,2017-09-29,Q3-2017
885000,6,Minneapolis,674969,2017,2017-10-13,Q4-2017
90000,6,Minneapolis,674972,2017,2017-10-20,Q4-2017
277500,6,Minneapolis,674997,2017,2017-09-21,Q3-2017
2250000,6,Minneapolis,675009,2017,2017-09-21,Q3-2017
190500,6,Minneapolis,675028,2017,2017-09-21,Q3-2017
275000,6,Minneapolis,675056,2017,2018-10-31,Q4-2018
187000,6,Minneapolis,675059,2017,2017-09-21,Q3-2017
130000,6,Minneapolis,675075,2017,2017-09-21,Q3-2017
115000,6,St. Paul,675079,2017,2017-07-25,Q3-2017
249000,6,St. Paul,675080,2017,2017-07-07,Q3-2017
235000,6,Minneapolis,675090,2017,2017-10-18,Q4-2017
275000,6,Minneapolis,675109,2017,2017-09-21,Q3-2017
7100,6,Minneapolis,675110,2017,2017-10-18,Q4-2017
435000,6,Minneapolis,675113,2017,2017-09-21,Q3-2017
365000,6,Minneapolis,675123,2017,2017-10-13,Q4-2017
153000,6,St. Paul,675127,2017,2017-09-29,Q3-2017
378500,6,Minneapolis,675129,2017,2017-09-27,Q3-2017
290000,6,Minneapolis,675132,2017,2017-08-29,Q3-2017
395000,6,Minneapolis,675137,2017,2017-09-14,Q3-2017
116700,6,St. Paul,675140,2017,2017-09-25,Q3-2017
368000,6,St. Paul,675170,2017,2017-07-11,Q3-2017
205000,6,Minneapolis,675181,2017,2017-10-13,Q4-2017
180000,6,St. Paul,675194,2017,2017-09-11,Q3-2017
187000,6,St. Paul,675203,2017,2017-09-29,Q3-2017
218000,6,Minneapolis,675211,2017,2017-09-21,Q3-2017
170000,6,St. Paul,675229,2017,2017-07-31,Q3-2017
375000,6,Minneapolis,675312,2017,2017-09-21,Q3-2017
260000,6,St. Paul,675328,2017,2017-07-17,Q3-2017
233000,6,St. Paul,675332,2017,2017-07-13,Q3-2017
215000,6,St. Paul,675334,2017,2017-08-11,Q3-2017
460000,6,St. Paul,675341,2017,2017-09-20,Q3-2017
60000,6,Minneapolis,675346,2017,2017-09-21,Q3-2017
530000,6,Minneapolis,675349,2017,2017-09-27,Q3-2017
276000,6,Minneapolis,675360,2017,2017-11-02,Q4-2017
280000,6,Minneapolis,675381,2017,2017-09-21,Q3-2017
310000,6,St. Paul,675400,2017,2017-07-31,Q3-2017
299950,6,Minneapolis,675441,2017,2017-10-20,Q4-2017
560000,6,St. Paul,675460,2017,2017-07-11,Q3-2017
297000,6,St. Paul,675462,2017,2017-10-13,Q4-2017
150000,6,St. Paul,675481,2017,2017-09-29,Q3-2017
201475,6,Minneapolis,675510,2017,2017-09-22,Q3-2017
264900,6,Minneapolis,675516,2017,2017-10-18,Q4-2017
1135000,6,Minneapolis,675555,2017,2017-10-18,Q4-2017
77750,6,Minneapolis,675562,2017,2017-10-13,Q4-2017
238000,3,St. Paul,675608,2017,2017-10-13,Q4-2017
222000,6,Minneapolis,675618,2017,2017-10-13,Q4-2017
116800,6,St. Paul,675642,2017,2017-09-11,Q3-2017
355000,6,Minneapolis,675649,2017,2017-09-22,Q3-2017
225000,6,St. Paul,675664,2017,2017-08-03,Q3-2017
142000,6,St. Paul,675671,2017,2017-10-11,Q4-2017
237000,6,Minneapolis,675674,2017,2017-10-18,Q4-2017
220000,6,St. Paul,675682,2017,2017-09-29,Q3-2017
415000,6,Minneapolis,675683,2017,2017-10-18,Q4-2017
238500,6,Minneapolis,675699,2017,2017-10-13,Q4-2017
668000,6,Minneapolis,675702,2017,2017-09-22,Q3-2017
285000,6,St. Paul,675707,2017,2017-07-17,Q3-2017
292000,6,Minneapolis,675714,2017,2017-10-13,Q4-2017
124000,6,St. Paul,675720,2017,2017-08-09,Q3-2017
180000,6,St. Paul,675722,2017,2017-07-11,Q3-2017
260000,6,Minneapolis,675735,2017,2017-10-13,Q4-2017
182250,6,Minneapolis,675737,2017,2017-09-22,Q3-2017
367500,6,Minneapolis,675765,2017,2017-09-14,Q3-2017
232657,6,Minneapolis,675771,2017,2017-09-22,Q3-2017
368000,6,Minneapolis,675774,2017,2017-10-18,Q4-2017
554000,6,Minneapolis,675778,2017,2017-09-22,Q3-2017
215000,6,St. Paul,675804,2017,2017-07-17,Q3-2017
467700,6,Minneapolis,675834,2017,2017-10-13,Q4-2017
385000,6,St. Paul,675857,2017,2017-08-21,Q3-2017
345000,6,St. Paul,675865,2017,2017-09-29,Q3-2017
142000,6,Minneapolis,675890,2017,2017-09-22,Q3-2017
240000,6,Minneapolis,675924,2017,2017-09-14,Q3-2017
281000,6,Minneapolis,675955,2017,2017-09-22,Q3-2017
170000,6,Minneapolis,675962,2017,2017-10-18,Q4-2017
165000,6,Minneapolis,675979,2017,2017-10-13,Q4-2017
545000,6,Minneapolis,675993,2017,2017-09-22,Q3-2017
25000,6,St. Paul,676004,2017,2017-07-25,Q3-2017
340000,6,Minneapolis,676033,2017,2017-09-14,Q3-2017
354500,6,St. Paul,676044,2017,2017-07-25,Q3-2017
19150000,6,Minneapolis,676050,2017,2017-09-01,Q3-2017
205000,6,Minneapolis,676057,2017,2017-09-22,Q3-2017
759000,6,Minneapolis,676065,2017,2017-10-13,Q4-2017
321000,6,Minneapolis,676067,2017,2017-09-26,Q3-2017
180000,6,Minneapolis,676120,2017,2017-09-22,Q3-2017
280000,6,Minneapolis,676122,2017,2017-10-27,Q4-2017
375000,6,St. Paul,676150,2017,2017-08-21,Q3-2017
755225,7,St. Paul,676151,2017,2017-09-15,Q3-2017
175000,6,St. Paul,676171,2017,2017-08-11,Q3-2017
219000,6,Minneapolis,676186,2017,2017-10-13,Q4-2017
227830,6,Minneapolis,676195,2017,2017-10-18,Q4-2017
175000,6,St. Paul,676199,2017,2017-08-11,Q3-2017
268950,6,Minneapolis,676228,2017,2017-10-18,Q4-2017
5.00E+05,6,Minneapolis,676231,2017,2017-11-02,Q4-2017
275000,6,St. Paul,676237,2017,2017-09-20,Q3-2017
148500,6,St. Paul,676246,2017,2017-09-15,Q3-2017
256000,6,St. Paul,676249,2017,2017-07-07,Q3-2017
362500,6,St. Paul,676275,2017,2017-07-18,Q3-2017
1325000,6,Minneapolis,676279,2017,2017-10-18,Q4-2017
124999,6,Minneapolis,676338,2017,2017-10-18,Q4-2017
250000,6,Minneapolis,676341,2017,2017-10-18,Q4-2017
165000,6,Minneapolis,676359,2017,2017-09-22,Q3-2017
195000,6,St. Paul,676367,2017,2017-09-15,Q3-2017
191000,6,Minneapolis,676381,2017,2017-09-22,Q3-2017
125000,6,Minneapolis,676399,2017,2017-10-18,Q4-2017
278800,6,Minneapolis,676420,2017,2017-10-18,Q4-2017
144000,6,St. Paul,676428,2017,2017-10-05,Q4-2017
216000,6,St. Paul,676437,2017,2017-07-31,Q3-2017
113000,5,St. Paul,676440,2017,2017-10-24,Q4-2017
255000,6,Minneapolis,676459,2017,2017-10-18,Q4-2017
7.00E+05,6,Minneapolis,676462,2017,2017-10-12,Q4-2017
148000,6,St. Paul,676495,2017,2017-10-05,Q4-2017
245000,6,Minneapolis,676562,2017,2017-10-18,Q4-2017
228850,6,St. Paul,676584,2017,2017-07-07,Q3-2017
334900,6,Minneapolis,676607,2017,2017-10-18,Q4-2017
185900,6,Minneapolis,676616,2017,2017-10-18,Q4-2017
177900,6,Minneapolis,676627,2017,2017-09-22,Q3-2017
405000,6,Minneapolis,676636,2017,2017-10-18,Q4-2017
176000,6,St. Paul,676667,2017,2017-10-05,Q4-2017
193500,6,St. Paul,676701,2017,2017-10-05,Q4-2017
263250,6,Minneapolis,676706,2017,2017-09-22,Q3-2017
190000,6,Minneapolis,676735,2017,2017-10-18,Q4-2017
201030,6,Minneapolis,676789,2017,2017-10-18,Q4-2017
480000,6,St. Paul,676809,2017,2017-09-20,Q3-2017
260000,6,St. Paul,676817,2017,2017-09-20,Q3-2017
619900,6,Minneapolis,676819,2017,2017-10-18,Q4-2017
141000,6,Minneapolis,676820,2017,2017-10-18,Q4-2017
205000,6,St. Paul,676836,2017,2017-09-05,Q3-2017
275100,6,Minneapolis,676837,2017,2017-10-18,Q4-2017
240000,6,Minneapolis,676847,2017,2017-11-02,Q4-2017
285000,6,Minneapolis,676872,2017,2017-10-18,Q4-2017
285000,6,St. Paul,676873,2017,2017-07-07,Q3-2017
139000,6,Minneapolis,676925,2017,2017-10-18,Q4-2017
249000,6,Minneapolis,676958,2017,2017-10-27,Q4-2017
190000,6,Minneapolis,676959,2017,2017-09-27,Q3-2017
199900,6,Minneapolis,676992,2017,2017-10-18,Q4-2017
227000,6,Minneapolis,677019,2017,2017-10-18,Q4-2017
260000,6,St. Paul,677020,2017,2017-07-25,Q3-2017
269900,6,St. Paul,677027,2017,2017-07-11,Q3-2017
185600,6,St. Paul,677031,2017,2017-10-09,Q4-2017
340000,6,St. Paul,677033,2017,2017-07-18,Q3-2017
219900,6,St. Paul,677040,2017,2017-07-11,Q3-2017
180000,6,St. Paul,677049,2017,2017-10-05,Q4-2017
445000,6,Minneapolis,677053,2017,2017-10-18,Q4-2017
195100,6,Minneapolis,677056,2017,2017-09-22,Q3-2017
182000,6,St. Paul,677060,2017,2017-07-11,Q3-2017
234000,6,Minneapolis,677079,2017,2017-09-26,Q3-2017
255000,6,Minneapolis,677097,2017,2017-09-26,Q3-2017
189900,6,St. Paul,677100,2017,2017-08-03,Q3-2017
180000,6,St. Paul,677112,2017,2017-07-07,Q3-2017
653121,6,Minneapolis,677116,2017,2017-10-18,Q4-2017
119000,6,St. Paul,677121,2017,2017-10-17,Q4-2017
545000,6,Minneapolis,677128,2017,2017-10-18,Q4-2017
106900,6,Minneapolis,677142,2017,2017-09-27,Q3-2017
332000,6,Minneapolis,677151,2017,2017-10-18,Q4-2017
305000,6,Minneapolis,677177,2017,2017-09-14,Q3-2017
227000,6,St. Paul,677186,2017,2017-10-05,Q4-2017
203000,6,Minneapolis,677203,2017,2017-10-18,Q4-2017
232000,6,St. Paul,677228,2017,2017-09-29,Q3-2017
379000,6,Minneapolis,677232,2017,2017-09-14,Q3-2017
345000,6,St. Paul,677233,2017,2017-08-11,Q3-2017
440000,6,Minneapolis,677251,2017,2017-10-18,Q4-2017
583000,6,St. Paul,677260,2017,2017-09-20,Q3-2017
5.00E+05,6,St. Paul,677263,2017,2017-08-24,Q3-2017
221000,6,St. Paul,677273,2017,2017-08-16,Q3-2017
455000,6,St. Paul,677286,2017,2017-08-09,Q3-2017
160000,6,St. Paul,677294,2017,2017-07-31,Q3-2017
256000,6,Minneapolis,677300,2017,2017-10-18,Q4-2017
329900,6,St. Paul,677304,2017,2017-07-18,Q3-2017
269000,6,St. Paul,677306,2017,2017-09-20,Q3-2017
245000,6,Minneapolis,677311,2017,2017-09-22,Q3-2017
145000,6,Minneapolis,677316,2017,2017-10-18,Q4-2017
288700,6,Minneapolis,677320,2017,2017-09-22,Q3-2017
435500,6,Minneapolis,677358,2017,2017-09-14,Q3-2017
135000,6,St. Paul,677371,2017,2017-09-27,Q3-2017
110000,6,Minneapolis,677387,2017,2017-09-22,Q3-2017
230000,6,Minneapolis,677403,2017,2017-09-22,Q3-2017
280000,6,Minneapolis,677431,2017,2017-10-20,Q4-2017
520000,6,Minneapolis,677437,2017,2017-09-22,Q3-2017
3.00E+05,6,Minneapolis,677440,2017,2017-09-22,Q3-2017
197500,6,Minneapolis,677444,2017,2017-10-18,Q4-2017
350000,6,Minneapolis,677453,2017,2017-10-18,Q4-2017
235000,6,St. Paul,677457,2017,2017-08-10,Q3-2017
187000,6,Minneapolis,677478,2017,2017-10-27,Q4-2017
258000,6,Minneapolis,677497,2017,2017-10-18,Q4-2017
374000,6,Minneapolis,677508,2017,2017-10-18,Q4-2017
179900,6,Minneapolis,677522,2017,2017-10-18,Q4-2017
250000,6,St. Paul,677538,2017,2017-10-05,Q4-2017
182000,6,Minneapolis,677551,2017,2017-10-18,Q4-2017
4.00E+05,6,St. Paul,677556,2017,2017-09-20,Q3-2017
329900,6,Minneapolis,677595,2017,2017-09-14,Q3-2017
103900,6,St. Paul,677608,2017,2017-07-20,Q3-2017
289500,6,Minneapolis,677617,2017,2017-09-22,Q3-2017
169900,6,Minneapolis,677646,2017,2017-10-18,Q4-2017
173000,6,St. Paul,677653,2017,2017-08-25,Q3-2017
305000,6,Minneapolis,677655,2017,2017-09-22,Q3-2017
194900,6,Minneapolis,677667,2017,2017-10-18,Q4-2017
140000,6,St. Paul,677668,2017,2017-08-10,Q3-2017
320000,6,Minneapolis,677679,2017,2017-09-22,Q3-2017
187500,6,Minneapolis,677680,2017,2017-09-22,Q3-2017
245000,6,Minneapolis,677683,2017,2017-09-26,Q3-2017
535000,6,Minneapolis,677698,2017,2017-10-31,Q4-2017
128000,6,Minneapolis,677705,2017,2017-09-22,Q3-2017
135500,6,St. Paul,677706,2017,2017-10-02,Q4-2017
140000,6,Minneapolis,677730,2017,2017-09-22,Q3-2017
405000,6,Minneapolis,677734,2017,2017-10-18,Q4-2017
820000,6,Minneapolis,677769,2017,2017-09-22,Q3-2017
375000,6,St. Paul,677826,2017,2017-10-13,Q4-2017
121000,6,St. Paul,677829,2017,2017-09-15,Q3-2017
3.00E+05,6,St. Paul,677835,2017,2017-11-09,Q4-2017
147000,6,St. Paul,677839,2017,2017-08-21,Q3-2017
192000,6,St. Paul,677850,2017,2017-10-09,Q4-2017
165000,6,St. Paul,677855,2017,2017-07-07,Q3-2017
211000,6,Minneapolis,677859,2017,2017-09-14,Q3-2017
294000,6,St. Paul,677879,2017,2017-09-05,Q3-2017
305000,6,Minneapolis,677889,2017,2017-10-18,Q4-2017
199900,6,Minneapolis,677910,2017,2017-10-18,Q4-2017
429900,6,St. Paul,677928,2017,2017-07-25,Q3-2017
1025000,6,St. Paul,677950,2017,2017-11-01,Q4-2017
536000,6,Minneapolis,677959,2017,2018-10-31,Q4-2018
162000,6,Minneapolis,677967,2017,2017-10-18,Q4-2017
145000,6,St. Paul,677969,2017,2017-08-21,Q3-2017
860000,6,Minneapolis,677971,2017,2017-10-19,Q4-2017
269900,6,Minneapolis,677973,2017,2017-10-27,Q4-2017
228000,6,St. Paul,677975,2017,2017-07-11,Q3-2017
189000,6,Minneapolis,677976,2017,2017-10-18,Q4-2017
197000,6,St. Paul,677977,2017,2017-10-17,Q4-2017
174900,6,St. Paul,678011,2017,2017-10-05,Q4-2017
302500,6,Minneapolis,678055,2017,2017-09-22,Q3-2017
359500,6,Minneapolis,678062,2017,2017-10-19,Q4-2017
360000,6,St. Paul,678065,2017,2017-08-03,Q3-2017
5100000,6,St. Paul,678069,2017,2017-10-13,Q4-2017
440000,6,Minneapolis,678099,2017,2017-09-22,Q3-2017
340000,6,Minneapolis,678113,2017,2017-09-22,Q3-2017
443500,6,St. Paul,678120,2017,2017-09-20,Q3-2017
7.00E+05,6,Minneapolis,678130,2017,2017-10-18,Q4-2017
295000,6,Minneapolis,678134,2017,2017-07-25,Q3-2017
820000,6,Minneapolis,678165,2017,2017-09-27,Q3-2017
815000,6,Minneapolis,678190,2017,2017-10-18,Q4-2017
505000,6,Minneapolis,678232,2017,2017-10-18,Q4-2017
457000,6,Minneapolis,678248,2017,2017-10-18,Q4-2017
235900,6,Minneapolis,678272,2017,2017-10-27,Q4-2017
220000,6,St. Paul,678288,2017,2017-08-09,Q3-2017
159900,6,St. Paul,678293,2017,2017-09-15,Q3-2017
175000,6,Minneapolis,678322,2017,2017-10-18,Q4-2017
161000,6,St. Paul,678327,2017,2017-09-28,Q3-2017
357500,6,Minneapolis,678368,2017,2017-10-18,Q4-2017
535000,6,Minneapolis,678374,2017,2017-09-26,Q3-2017
210000,6,St. Paul,678388,2017,2017-09-20,Q3-2017
325000,6,Minneapolis,678403,2017,2017-10-18,Q4-2017
212500,6,Minneapolis,678426,2017,2017-09-22,Q3-2017
208000,6,Minneapolis,678457,2017,2017-09-22,Q3-2017
190000,6,Minneapolis,678491,2017,2017-09-26,Q3-2017
340000,6,Minneapolis,678493,2017,2017-10-20,Q4-2017
332500,6,Minneapolis,678503,2017,2017-10-18,Q4-2017
539900,6,Minneapolis,678511,2017,2017-10-18,Q4-2017
628000,6,Minneapolis,678514,2017,2017-09-22,Q3-2017
230000,6,Minneapolis,678565,2017,2017-09-14,Q3-2017
209000,6,Minneapolis,678573,2017,2017-10-18,Q4-2017
185000,6,Minneapolis,678596,2017,2017-09-22,Q3-2017
165500,6,Minneapolis,678606,2017,2017-09-26,Q3-2017
525000,6,Minneapolis,678625,2017,2017-09-22,Q3-2017
250000,6,St. Paul,678641,2017,2017-08-29,Q3-2017
285000,6,Minneapolis,678646,2017,2017-10-18,Q4-2017
125000,6,St. Paul,678650,2017,2017-07-25,Q3-2017
275000,6,Minneapolis,678660,2017,2017-09-26,Q3-2017
206000,6,Minneapolis,678696,2017,2017-09-22,Q3-2017
80000,6,St. Paul,678739,2017,2017-09-15,Q3-2017
275000,6,Minneapolis,678769,2017,2017-09-26,Q3-2017
334000,6,Minneapolis,678773,2017,2017-10-18,Q4-2017
248900,6,St. Paul,678775,2017,2017-10-05,Q4-2017
155000,6,Minneapolis,678808,2017,2017-10-18,Q4-2017
262333,6,St. Paul,678839,2017,2017-09-20,Q3-2017
575000,6,Minneapolis,678850,2017,2017-10-18,Q4-2017
274900,6,Minneapolis,678853,2017,2017-10-18,Q4-2017
237500,6,Minneapolis,678857,2017,2017-10-18,Q4-2017
535000,6,St. Paul,678891,2017,2017-08-07,Q3-2017
340000,6,Minneapolis,678922,2017,2017-09-22,Q3-2017
330000,6,Minneapolis,678927,2017,2017-10-18,Q4-2017
295750,6,Minneapolis,678943,2017,2017-09-26,Q3-2017
177000,6,Minneapolis,678955,2017,2017-10-18,Q4-2017
224900,6,St. Paul,678985,2017,2017-07-28,Q3-2017
110000,6,St. Paul,679031,2017,2017-08-21,Q3-2017
189000,6,Minneapolis,679048,2017,2017-10-18,Q4-2017
120000,6,Minneapolis,679076,2017,2017-10-27,Q4-2017
213000,6,St. Paul,679129,2017,2017-10-05,Q4-2017
242500,6,Minneapolis,679143,2017,2017-10-18,Q4-2017
205000,6,Minneapolis,679149,2017,2017-10-18,Q4-2017
210000,6,St. Paul,679154,2017,2017-10-11,Q4-2017
6.00E+05,6,St. Paul,679171,2017,2017-10-06,Q4-2017
4250000,6,St. Paul,679226,2017,2017-10-13,Q4-2017
198000,6,Minneapolis,679227,2017,2017-10-27,Q4-2017
280695,6,St. Paul,679250,2017,2017-09-20,Q3-2017
378000,6,Minneapolis,679266,2017,2017-10-18,Q4-2017
233500,6,Minneapolis,679280,2017,2017-09-22,Q3-2017
205000,6,St. Paul,679349,2017,2017-08-01,Q3-2017
313500,6,St. Paul,679351,2017,2017-09-20,Q3-2017
185000,6,Minneapolis,679374,2017,2017-09-22,Q3-2017
398500,6,Minneapolis,679379,2017,2017-10-18,Q4-2017
188800,6,Minneapolis,679391,2017,2017-09-22,Q3-2017
325000,6,Minneapolis,679392,2017,2017-10-18,Q4-2017
288000,6,Minneapolis,679408,2017,2017-10-18,Q4-2017
245000,6,Minneapolis,679432,2017,2017-09-14,Q3-2017
435000,6,St. Paul,679436,2017,2017-08-11,Q3-2017
229000,6,Minneapolis,679440,2017,2017-11-02,Q4-2017
1.00E+06,6,Minneapolis,679452,2017,2017-09-14,Q3-2017
2.00E+05,6,St. Paul,679471,2017,2017-10-11,Q4-2017
431000,6,Minneapolis,679480,2017,2017-10-18,Q4-2017
133000,6,Minneapolis,679485,2017,2017-10-18,Q4-2017
12500,6,Minneapolis,679515,2017,2017-10-27,Q4-2017
321400,6,Minneapolis,679518,2017,2017-10-18,Q4-2017
205000,7,Minneapolis,679535,2017,2017-10-19,Q4-2017
150000,6,Minneapolis,679540,2017,2017-09-22,Q3-2017
546000,6,St. Paul,679553,2017,2017-09-20,Q3-2017
186750,6,Minneapolis,679565,2017,2017-10-18,Q4-2017
3.00E+05,6,St. Paul,679574,2017,2017-08-11,Q3-2017
245000,6,Minneapolis,679600,2017,2017-09-22,Q3-2017
240000,6,Minneapolis,679606,2017,2017-09-22,Q3-2017
335500,6,Minneapolis,679610,2017,2017-10-18,Q4-2017
179500,6,St. Paul,679639,2017,2017-10-17,Q4-2017
130000,6,St. Paul,679677,2017,2017-10-02,Q4-2017
395500,6,Minneapolis,679714,2017,2017-10-18,Q4-2017
322000,6,St. Paul,679719,2017,2017-07-25,Q3-2017
353500,6,Minneapolis,679730,2017,2017-10-18,Q4-2017
281000,6,Minneapolis,679736,2017,2017-09-22,Q3-2017
185000,6,Minneapolis,679750,2017,2017-10-18,Q4-2017
395000,6,Minneapolis,679755,2017,2017-10-18,Q4-2017
240000,6,Minneapolis,679804,2017,2017-09-22,Q3-2017
127000,6,Minneapolis,679844,2017,2017-09-22,Q3-2017
144250,6,Minneapolis,679873,2017,2017-10-18,Q4-2017
175000,6,Minneapolis,679876,2017,2017-10-18,Q4-2017
227500,6,St. Paul,679948,2017,2017-07-20,Q3-2017
167500,6,Minneapolis,679953,2017,2017-10-18,Q4-2017
227500,6,St. Paul,679964,2017,2017-10-18,Q4-2017
180000,6,St. Paul,679988,2017,2017-10-05,Q4-2017
350000,6,Minneapolis,680001,2017,2018-10-31,Q4-2018
474500,6,Minneapolis,680022,2017,2017-10-18,Q4-2017
302500,6,Minneapolis,680039,2017,2017-10-18,Q4-2017
390000,6,Minneapolis,680068,2017,2017-08-30,Q3-2017
315000,6,Minneapolis,680112,2017,2017-10-18,Q4-2017
476500,6,Minneapolis,680114,2017,2017-10-18,Q4-2017
200500,6,St. Paul,680117,2017,2017-09-05,Q3-2017
189000,6,Minneapolis,680151,2017,2017-10-18,Q4-2017
284300,6,Minneapolis,680163,2017,2017-10-18,Q4-2017
269900,6,St. Paul,680164,2017,2017-10-05,Q4-2017
188000,6,St. Paul,680184,2017,2017-10-09,Q4-2017
5.00E+05,6,Minneapolis,680188,2017,2017-10-18,Q4-2017
165000,6,Minneapolis,680202,2017,2017-08-24,Q3-2017
155000,6,Minneapolis,680203,2017,2017-09-22,Q3-2017
151500,6,Minneapolis,680215,2017,2017-10-18,Q4-2017
174000,6,St. Paul,680232,2017,2017-08-01,Q3-2017
285400,6,Minneapolis,680246,2017,2017-09-22,Q3-2017
172000,6,St. Paul,680261,2017,2017-07-17,Q3-2017
225500,6,Minneapolis,680272,2017,2017-10-18,Q4-2017
428500,6,St. Paul,680325,2017,2017-09-20,Q3-2017
92000,4,Minneapolis,680327,2017,2017-11-01,Q4-2017
87000,6,Minneapolis,680336,2017,2017-09-14,Q3-2017
252500,6,Minneapolis,680344,2017,2017-09-26,Q3-2017
301000,6,Minneapolis,680394,2017,2017-10-18,Q4-2017
230000,6,Minneapolis,680417,2017,2017-09-22,Q3-2017
250213,6,Minneapolis,680424,2017,2017-09-14,Q3-2017
365000,6,St. Paul,680425,2017,2017-09-20,Q3-2017
451000,6,Minneapolis,680426,2017,2017-09-22,Q3-2017
350000,6,Minneapolis,680427,2017,2017-09-27,Q3-2017
171600,6,St. Paul,680441,2017,2017-10-27,Q4-2017
185000,6,Minneapolis,680450,2017,2017-10-18,Q4-2017
540000,6,Minneapolis,680451,2017,2017-10-18,Q4-2017
370000,6,St. Paul,680467,2017,2017-10-17,Q4-2017
230000,6,Minneapolis,680505,2017,2017-09-22,Q3-2017
125000,6,St. Paul,680515,2017,2017-10-11,Q4-2017
235000,6,St. Paul,680532,2017,2017-10-05,Q4-2017
237000,6,Minneapolis,680544,2017,2017-09-14,Q3-2017
202500,6,St. Paul,680556,2017,2017-07-25,Q3-2017
231000,6,Minneapolis,680576,2017,2017-10-18,Q4-2017
525000,6,Minneapolis,680586,2017,2017-09-22,Q3-2017
2.00E+05,6,Minneapolis,680587,2017,2017-10-18,Q4-2017
237900,6,Minneapolis,680598,2017,2017-09-22,Q3-2017
1265000,6,St. Paul,680609,2017,2017-08-07,Q3-2017
165000,6,St. Paul,680615,2017,2017-09-15,Q3-2017
225000,6,Minneapolis,680620,2017,2017-10-18,Q4-2017
195000,6,Minneapolis,680627,2017,2017-09-14,Q3-2017
325000,6,Minneapolis,680628,2017,2017-09-22,Q3-2017
377000,6,St. Paul,680630,2017,2017-09-20,Q3-2017
860000,6,St. Paul,680632,2017,2017-08-25,Q3-2017
160000,6,St. Paul,680633,2017,2017-07-28,Q3-2017
280000,6,Minneapolis,680646,2017,2017-10-18,Q4-2017
291500,6,Minneapolis,680650,2017,2017-10-18,Q4-2017
333750,6,Minneapolis,680659,2017,2017-09-22,Q3-2017
232000,6,St. Paul,680729,2017,2017-08-21,Q3-2017
350000,6,St. Paul,680732,2017,2017-08-11,Q3-2017
215000,6,Minneapolis,680745,2017,2017-10-18,Q4-2017
236000,6,Minneapolis,680746,2017,2017-10-18,Q4-2017
270000,6,Minneapolis,680750,2017,2017-09-22,Q3-2017
270000,6,Minneapolis,680761,2017,2017-10-27,Q4-2017
324000,6,St. Paul,680766,2017,2017-08-21,Q3-2017
167000,6,St. Paul,680773,2017,2017-08-21,Q3-2017
